user_id	item_id	time
4002	2052	44759
4002	1656	44760
4002	6586	44761
4003	1656	44764
4003	2052	44765
4003	8576	44766
4003	8192	44767
4003	1520	44768
4003	1201	44769
4003	7931	44770
4003	1028	44771
4003	10091	44772
4004	5619	44775
4004	1656	44776
4004	7242	44777
4004	2052	44778
4004	4756	44779
4004	1677	44780
4004	2092	44781
4004	10102	44782
4004	10103	44783
4004	6357	44784
4004	2486	44785
4004	3789	44786
4004	2719	44787
4004	2025	44788
4004	5253	44789
4004	6356	44790
4004	3367	44791
4004	6861	44792
4004	10104	44793
4004	9050	44794
4004	7717	44795
4005	4032	44798
4005	5297	44799
4005	1677	44800
4005	1656	44801
4005	10105	44802
4006	3707	44805
4006	2052	44806
4006	2335	44807
4006	8069	44808
4006	3285	44809
4006	8402	44810
4006	3404	44811
4006	3067	44812
4006	6815	44813
4006	105	44814
4006	8975	44815
4006	1656	44816
4006	444	44817
4006	6963	44818
4006	982	44819
4006	2520	44820
4006	6468	44821
4006	6843	44822
4006	1620	44823
4006	3991	44824
4007	6799	44827
4007	1656	44828
4007	2150	44829
4007	3184	44830
4008	2088	44833
4008	452	44834
4008	1656	44835
4008	7675	44836
4008	1457	44837
4008	2145	44838
4008	2015	44839
4008	7661	44840
4009	4401	44843
4009	3743	44844
4009	8185	44845
4009	1656	44846
4009	10108	44847
4010	1656	44850
4010	9237	44851
4010	9987	44852
4011	10109	44855
4011	3763	44856
4011	5374	44857
4011	4271	44858
4011	4920	44859
4011	10110	44860
4011	3183	44861
4011	5804	44862
4011	4087	44863
4011	6665	44864
4011	3178	44865
4011	3179	44866
4011	5009	44867
4011	8799	44868
4011	10111	44869
4011	4088	44870
4011	1656	44871
4011	1408	44872
4011	7354	44873
4011	1758	44874
4011	169	44875
4011	3734	44876
4011	8958	44877
4011	3937	44878
4011	2938	44879
4011	3433	44880
4011	3876	44881
4011	8944	44882
4011	6483	44883
4011	4273	44884
4011	5254	44885
4011	1762	44886
4011	10112	44887
4011	3800	44888
4011	554	44889
4011	1693	44890
4011	10113	44891
4011	6117	44892
4011	1599	44893
4011	370	44894
4011	1815	44895
4011	4183	44896
4011	700	44897
4011	813	44898
4011	751	44899
4011	494	44900
4011	9655	44901
4011	844	44902
4011	8715	44903
4011	2913	44904
4011	3275	44905
4011	4685	44906
4011	5395	44907
4011	3476	44908
4011	5002	44909
4011	4448	44910
4011	5906	44911
4011	10016	44912
4011	1150	44913
4011	4455	44914
4011	10114	44915
4011	1223	44916
4011	10115	44917
4011	2451	44918
4011	6555	44919
4011	1838	44920
4011	6669	44921
4011	7572	44922
4011	1225	44923
4011	6216	44924
4011	3507	44925
4011	6954	44926
4011	3851	44927
4011	1172	44928
4011	3516	44929
4011	763	44930
4011	3647	44931
4011	703	44932
4011	4332	44933
4011	930	44934
4011	707	44935
4011	706	44936
4011	927	44937
4011	925	44938
4011	324	44939
4011	677	44940
4011	1414	44941
4011	3061	44942
4011	931	44943
4011	3874	44944
4011	3088	44945
4011	9151	44946
4011	1980	44947
4011	5268	44948
4011	5409	44949
4011	1842	44950
4011	1985	44951
4011	3692	44952
4011	3648	44953
4011	960	44954
4011	824	44955
4011	773	44956
4011	7488	44957
4011	7312	44958
4011	3063	44959
4011	2374	44960
4011	6701	44961
4011	5365	44962
4012	1384	44965
4012	6280	44966
4012	1396	44967
4012	3867	44968
4012	2576	44969
4012	1942	44970
4012	812	44971
4012	879	44972
4012	378	44973
4012	373	44974
4012	2360	44975
4012	1656	44976
4012	1589	44977
4012	3579	44978
4012	757	44979
4012	4552	44980
4012	2537	44981
4012	3254	44982
4012	8516	44983
4012	9599	44984
4012	2822	44985
4012	769	44986
4012	5814	44987
4012	392	44988
4012	771	44989
4013	1656	44992
4013	2052	44993
4013	2945	44994
4013	1942	44995
4013	10116	44996
4013	7351	44997
4013	8598	44998
4013	8827	44999
4013	8454	45000
4013	1351	45001
4013	4731	45002
4013	4928	45003
4013	3900	45004
4013	10117	45005
4013	10118	45006
4013	10119	45007
4013	3241	45008
4013	2707	45009
4013	87	45010
4013	10120	45011
4013	3066	45012
4013	727	45013
4013	8801	45014
4013	7513	45015
4013	616	45016
4013	1371	45017
4013	6663	45018
4013	4401	45019
4013	3244	45020
4013	97	45021
4013	10121	45022
4014	8909	45025
4014	3185	45026
4014	10122	45027
4014	9266	45028
4014	10123	45029
4014	5677	45030
4014	1656	45031
4014	2052	45032
4014	4492	45033
4015	7191	45036
4015	457	45037
4015	1656	45038
4015	1713	45039
4015	279	45040
4015	7842	45041
4015	301	45042
4015	9091	45043
4015	1917	45044
4015	3656	45045
4015	670	45046
4015	4604	45047
4016	1656	45050
4016	7582	45051
4016	2485	45052
4016	1899	45053
4016	5738	45054
4017	2406	45057
4017	10124	45058
4017	8937	45059
4018	5640	45062
4018	1670	45063
4018	2061	45064
4018	292	45065
4019	6924	45068
4019	7253	45069
4019	2315	45070
4019	10125	45071
4019	1656	45072
4019	10126	45073
4019	2053	45074
4019	7760	45075
4020	2592	45078
4020	387	45079
4020	1555	45080
4020	1656	45081
4020	467	45082
4021	444	45085
4021	10127	45086
4021	4040	45087
4021	1491	45088
4021	1656	45089
4022	1656	45092
4022	10128	45093
4022	10129	45094
4022	444	45095
4023	2052	45098
4023	10022	45099
4023	4928	45100
4023	302	45101
4023	6903	45102
4023	4607	45103
4023	1656	45104
4023	9237	45105
4023	1645	45106
4023	2451	45107
4023	1322	45108
4023	1706	45109
4024	10103	45112
4024	6649	45113
4024	6638	45114
4024	1943	45115
4024	6636	45116
4024	7836	45117
4024	9512	45118
4024	9990	45119
4024	7663	45120
4025	1567	45123
4025	5412	45124
4025	6843	45125
4025	10132	45126
4025	2052	45127
4025	4928	45128
4025	2061	45129
4025	5638	45130
4025	7836	45131
4025	1942	45132
4025	7663	45133
4025	1943	45134
4025	3790	45135
4025	1656	45136
4025	10133	45137
4025	6041	45138
4026	2646	45141
4026	1049	45142
4026	301	45143
4026	287	45144
4026	1656	45145
4026	2456	45146
4027	1656	45149
4027	5650	45150
4027	422	45151
4027	7854	45152
4027	856	45153
4027	3433	45154
4027	1132	45155
4028	1656	45158
4028	444	45159
4028	5498	45160
4028	6095	45161
4029	862	45164
4029	796	45165
4029	7720	45166
4029	1656	45167
4029	7837	45168
4029	1943	45169
4029	7350	45170
4029	2052	45171
4030	1677	45174
4030	2207	45175
4030	6272	45176
4030	10072	45177
4031	1656	45180
4031	3274	45181
4031	6165	45182
4032	9007	45185
4032	3982	45186
4032	8829	45187
4032	1656	45188
4032	7379	45189
4032	4082	45190
4032	2004	45191
4032	7482	45192
4032	728	45193
4033	970	45196
4033	4483	45197
4033	1656	45198
4034	1656	45201
4034	6797	45202
4034	10038	45203
4034	2052	45204
4035	7800	45207
4035	5724	45208
4035	10134	45209
4035	8025	45210
4035	1656	45211
4035	2052	45212
4035	3510	45213
4036	4703	45216
4036	1946	45217
4036	3657	45218
4036	6534	45219
4036	1656	45220
4036	857	45221
4037	1656	45224
4037	2052	45225
4037	8827	45226
4037	6643	45227
4038	1337	45230
4038	1656	45231
4038	2052	45232
4038	10136	45233
4038	6655	45234
4038	4400	45235
4038	10062	45236
4039	1656	45239
4039	1784	45240
4039	7699	45241
4039	881	45242
4040	4015	45245
4040	5738	45246
4040	10138	45247
4040	10139	45248
4040	9847	45249
4040	9235	45250
4040	306	45251
4041	2052	45254
4041	1677	45255
4041	6095	45256
4041	1656	45257
4041	2227	45258
4041	4928	45259
4041	8247	45260
4041	10140	45261
4041	5481	45262
4041	10074	45263
4041	2719	45264
4042	4750	45267
4042	9952	45268
4042	1656	45269
4042	657	45270
4043	6334	45273
4043	3241	45274
4043	4324	45275
4043	7681	45276
4043	444	45277
4043	3598	45278
4043	10141	45279
4043	1656	45280
4043	4928	45281
4043	7680	45282
4043	7350	45283
4043	6148	45284
4043	1917	45285
4043	2997	45286
4043	218	45287
4043	1529	45288
4043	1939	45289
4043	271	45290
4043	1845	45291
4043	1291	45292
4043	3130	45293
4043	3131	45294
4043	3975	45295
4043	1370	45296
4043	751	45297
4043	5311	45298
4043	5312	45299
4043	3613	45300
4043	3616	45301
4044	1256	45304
4044	9332	45305
4044	1449	45306
4044	200	45307
4044	8274	45308
4044	1656	45309
4044	7680	45310
4044	5260	45311
4044	10142	45312
4045	1656	45315
4045	6275	45316
4045	10143	45317
4046	444	45320
4046	1119	45321
4046	10144	45322
4047	444	45325
4047	2052	45326
4047	10116	45327
4047	7350	45328
4047	172	45329
4047	5586	45330
4047	6420	45331
4047	613	45332
4047	10146	45333
4047	4635	45334
4047	9652	45335
4047	3385	45336
4047	1945	45337
4048	8146	45340
4048	8192	45341
4048	8336	45342
4048	6764	45343
4048	7311	45344
4048	8255	45345
4048	10147	45346
4048	9329	45347
4048	444	45348
4049	554	45351
4049	444	45352
4049	6055	45353
4049	8542	45354
4049	5469	45355
4050	444	45358
4050	4040	45359
4050	2316	45360
4051	10148	45363
4051	3328	45364
4051	2411	45365
4051	4608	45366
4051	6725	45367
4052	2789	45370
4052	37	45371
4052	563	45372
4052	4634	45373
4052	1081	45374
4053	444	45377
4053	5755	45378
4053	3291	45379
4054	4243	45382
4054	4928	45383
4054	10149	45384
4054	444	45385
4054	1409	45386
4054	8461	45387
4055	10150	45390
4055	3414	45391
4055	5263	45392
4055	9004	45393
4055	444	45394
4055	5760	45395
4056	1138	45398
4056	444	45399
4056	846	45400
4056	6725	45401
4056	8547	45402
4057	8973	45405
4057	8914	45406
4057	5036	45407
4057	3397	45408
4057	341	45409
4057	5763	45410
4057	2452	45411
4057	8955	45412
4057	870	45413
4057	10152	45414
4057	444	45415
4057	9417	45416
4058	10154	45419
4058	4149	45420
4058	4054	45421
4058	1127	45422
4058	444	45423
4058	4108	45424
4058	1509	45425
4058	105	45426
4058	3166	45427
4058	326	45428
4058	2999	45429
4058	3915	45430
4058	1693	45431
4058	2452	45432
4058	3462	45433
4059	8022	45436
4059	444	45437
4059	4236	45438
4059	4731	45439
4059	6652	45440
4059	453	45441
4059	10155	45442
4059	4551	45443
4059	10156	45444
4059	5760	45445
4059	10157	45446
4059	9193	45447
4059	9489	45448
4059	3417	45449
4059	8335	45450
4059	10158	45451
4059	5640	45452
4059	9238	45453
4060	2119	45456
4060	3272	45457
4060	444	45458
4060	2058	45459
4060	707	45460
4061	9314	45463
4061	147	45464
4061	444	45465
4061	3878	45466
4062	444	45469
4062	2666	45470
4062	862	45471
4062	2406	45472
4062	10137	45473
4063	1896	45476
4063	444	45477
4063	1211	45478
4063	6655	45479
4063	1081	45480
4064	9470	45483
4064	1288	45484
4064	444	45485
4064	3002	45486
4065	588	45489
4065	3155	45490
4065	4325	45491
4065	4632	45492
4065	3778	45493
4065	5581	45494
4065	1606	45495
4065	2860	45496
4065	2863	45497
4065	444	45498
4065	3613	45499
4065	6663	45500
4065	4537	45501
4065	3822	45502
4066	444	45505
4066	1896	45506
4066	9979	45507
4066	5260	45508
4066	1494	45509
4066	4974	45510
4066	269	45511
4066	273	45512
4066	8686	45513
4066	2703	45514
4067	10159	45517
4067	2053	45518
4067	862	45519
4067	345	45520
4067	444	45521
4067	256	45522
4067	5671	45523
4067	10107	45524
4067	4641	45525
4068	1918	45528
4068	1880	45529
4068	2622	45530
4068	444	45531
4068	2966	45532
4068	10160	45533
4068	4919	45534
4068	6208	45535
4069	1302	45538
4069	2322	45539
4069	1240	45540
4069	444	45541
4069	6841	45542
4069	176	45543
4070	5778	45546
4070	444	45547
4070	5638	45548
4070	4605	45549
4070	5636	45550
4071	1973	45553
4071	444	45554
4071	7759	45555
4072	2960	45558
4072	1677	45559
4072	10162	45560
4072	10163	45561
4072	862	45562
4073	444	45565
4073	8901	45566
4073	8902	45567
4073	8879	45568
4073	1497	45569
4073	6298	45570
4073	1872	45571
4074	9314	45574
4074	444	45575
4074	3216	45576
4075	988	45579
4075	444	45580
4075	4608	45581
4075	2960	45582
4076	444	45585
4076	8649	45586
4076	4634	45587
4077	10165	45590
4077	3788	45591
4077	2633	45592
4077	4430	45593
4077	7834	45594
4077	483	45595
4077	10002	45596
4077	10166	45597
4077	6315	45598
4077	8549	45599
4077	8286	45600
4077	7386	45601
4077	10167	45602
4077	8752	45603
4077	9433	45604
4077	6335	45605
4077	2246	45606
4077	2260	45607
4077	5149	45608
4077	8345	45609
4077	4644	45610
4077	4893	45611
4077	4219	45612
4077	10168	45613
4077	2191	45614
4077	10169	45615
4077	8304	45616
4077	10170	45617
4077	7385	45618
4077	1688	45619
4077	9291	45620
4077	10171	45621
4077	2465	45622
4077	1633	45623
4077	7402	45624
4077	9271	45625
4077	8550	45626
4077	444	45627
4077	145	45628
4077	10172	45629
4077	1845	45630
4077	10173	45631
4077	3983	45632
4077	6498	45633
4077	10174	45634
4077	7207	45635
4077	5626	45636
4077	7189	45637
4077	7466	45638
4077	4008	45639
4077	3782	45640
4078	444	45643
4078	10175	45644
4078	862	45645
4078	1917	45646
4079	6298	45649
4079	10176	45650
4079	6911	45651
4079	8146	45652
4079	1255	45653
4079	444	45654
4079	3481	45655
4079	1370	45656
4079	6541	45657
4080	444	45660
4080	10102	45661
4080	7408	45662
4081	111	45665
4081	849	45666
4081	189	45667
4082	6831	45670
4082	7351	45671
4082	10178	45672
4082	2046	45673
4082	2052	45674
4082	3092	45675
4082	1865	45676
4082	296	45677
4083	444	45680
4083	1554	45681
4083	10179	45682
4083	6175	45683
4083	10180	45684
4083	7354	45685
4083	4070	45686
4084	444	45689
4084	2960	45690
4084	9040	45691
4084	1896	45692
4084	6667	45693
4084	10182	45694
4084	6118	45695
4084	10183	45696
4085	5525	45699
4085	2622	45700
4085	9955	45701
4086	7585	45704
4086	8651	45705
4086	444	45706
4087	5890	45709
4087	1224	45710
4087	3131	45711
4087	751	45712
4087	444	45713
4087	1918	45714
4087	375	45715
4087	5267	45716
4087	1234	45717
4087	4180	45718
4087	10187	45719
4087	3120	45720
4087	3546	45721
4087	3559	45722
4088	9203	45725
4088	2674	45726
4088	444	45727
4088	7154	45728
4088	7208	45729
4088	10137	45730
4088	4139	45731
4088	1896	45732
4088	4241	45733
4089	10188	45736
4089	1081	45737
4089	10189	45738
4089	10137	45739
4089	444	45740
4089	8879	45741
4089	1334	45742
4090	1277	45745
4090	782	45746
4090	1640	45747
4090	6050	45748
4090	4462	45749
4090	7534	45750
4090	4042	45751
4090	5144	45752
4090	10190	45753
4090	444	45754
4090	5525	45755
4090	4063	45756
4090	2174	45757
4090	488	45758
4090	2110	45759
4090	5213	45760
4090	3082	45761
4090	8446	45762
4090	10071	45763
4090	9866	45764
4090	7110	45765
4090	10191	45766
4090	6729	45767
4091	744	45770
4091	279	45771
4091	296	45772
4092	444	45775
4092	2090	45776
4092	59	45777
4092	1201	45778
4092	1765	45779
4092	1767	45780
4092	6039	45781
4092	1268	45782
4092	2351	45783
4092	1790	45784
4092	1778	45785
4092	1263	45786
4093	444	45789
4093	9040	45790
4093	5498	45791
4093	1896	45792
4093	6924	45793
4093	448	45794
4093	6293	45795
4094	105	45798
4094	1962	45799
4094	99	45800
4094	1926	45801
4095	444	45804
4095	1918	45805
4095	10193	45806
4095	10194	45807
4095	9702	45808
4095	673	45809
4095	8336	45810
4095	5525	45811
4095	7843	45812
4095	6924	45813
4095	10195	45814
4095	7558	45815
4095	309	45816
4095	10196	45817
4095	6044	45818
4095	1896	45819
4095	2966	45820
4095	6287	45821
4095	10197	45822
4095	5584	45823
4096	4957	45826
4096	6910	45827
4096	444	45828
4097	10198	45831
4097	5546	45832
4097	444	45833
4098	9590	45836
4098	1596	45837
4098	7415	45838
4098	5728	45839
4098	10199	45840
4098	10200	45841
4098	10079	45842
4098	1913	45843
4098	444	45844
4099	5496	45847
4099	6014	45848
4099	2006	45849
4099	444	45850
4099	2052	45851
4099	881	45852
4099	6655	45853
4099	6789	45854
4099	6924	45855
4100	7351	45858
4100	511	45859
4100	444	45860
4101	1693	45863
4101	444	45864
4101	1863	45865
4101	10202	45866
4101	7428	45867
4101	172	45868
4101	2771	45869
4101	301	45870
4102	1562	45873
4102	1136	45874
4102	1714	45875
4103	85	45878
4103	4944	45879
4103	444	45880
4103	1007	45881
4103	7299	45882
4104	6298	45885
4104	2615	45886
4104	6325	45887
4105	436	45890
4105	752	45891
4105	701	45892
4105	4629	45893
4105	2356	45894
4105	8555	45895
4105	923	45896
4105	1172	45897
4105	924	45898
4105	931	45899
4105	1264	45900
4105	2265	45901
4105	3061	45902
4105	1151	45903
4105	3874	45904
4105	1261	45905
4105	414	45906
4105	7264	45907
4105	9467	45908
4105	1791	45909
4105	444	45910
4105	3291	45911
4105	415	45912
4106	444	45915
4106	3481	45916
4106	511	45917
4107	6801	45920
4107	444	45921
4107	8361	45922
4107	10205	45923
4107	4242	45924
4107	10206	45925
4108	6245	45928
4108	5606	45929
4108	5813	45930
4108	3011	45931
4108	4689	45932
4108	1128	45933
4108	444	45934
4108	60	45935
4108	6592	45936
4108	2173	45937
4108	8234	45938
4108	6034	45939
4109	2774	45942
4109	10208	45943
4109	444	45944
4109	2960	45945
4109	8749	45946
4110	215	45949
4110	4966	45950
4110	6550	45951
4110	5622	45952
4110	444	45953
4111	5397	45956
4111	6060	45957
4111	7997	45958
4111	862	45959
4111	444	45960
4111	9967	45961
4112	4288	45964
4112	4925	45965
4112	2622	45966
4112	6296	45967
4112	444	45968
4112	7928	45969
4112	5196	45970
4113	444	45973
4113	10210	45974
4113	1196	45975
4113	10211	45976
4114	9203	45979
4114	9766	45980
4114	444	45981
4114	834	45982
4114	8644	45983
4114	10050	45984
4115	444	45987
4115	2919	45988
4115	6667	45989
4116	444	45992
4116	10215	45993
4116	10216	45994
4116	7222	45995
4117	4387	45998
4117	6774	45999
4117	444	46000
4117	9064	46001
4117	3166	46002
4117	685	46003
4118	10019	46006
4118	8961	46007
4118	6843	46008
4118	6626	46009
4118	9193	46010
4118	8461	46011
4118	8666	46012
4118	10217	46013
4118	6017	46014
4118	444	46015
4119	7169	46018
4119	8970	46019
4119	7516	46020
4119	444	46021
4119	1896	46022
4119	6625	46023
4119	511	46024
4119	1699	46025
4119	699	46026
4119	377	46027
4119	8033	46028
4119	6287	46029
4119	6293	46030
4119	6296	46031
4119	2674	46032
4119	5030	46033
4119	7720	46034
4119	2057	46035
4119	2465	46036
4120	4216	46039
4120	8501	46040
4120	2526	46041
4120	444	46042
4120	2974	46043
4120	6258	46044
4121	444	46047
4121	5356	46048
4121	572	46049
4121	8924	46050
4121	9210	46051
4121	10220	46052
4122	9423	46055
4122	1002	46056
4122	4545	46057
4122	179	46058
4122	2313	46059
4122	3368	46060
4122	4581	46061
4122	444	46062
4122	6900	46063
4122	5807	46064
4122	969	46065
4122	6502	46066
4122	1134	46067
4122	10222	46068
4122	10223	46069
4122	302	46070
4122	4028	46071
4122	6510	46072
4122	10130	46073
4122	8797	46074
4122	5734	46075
4122	8366	46076
4122	8380	46077
4122	10224	46078
4122	10225	46079
4122	10226	46080
4122	10227	46081
4122	9922	46082
4122	3995	46083
4123	444	46086
4123	7928	46087
4123	8146	46088
4124	444	46091
4124	292	46092
4124	10130	46093
4124	862	46094
4124	9690	46095
4124	3878	46096
4125	6771	46099
4125	1266	46100
4125	444	46101
4126	444	46104
4126	7921	46105
4126	3328	46106
4126	10228	46107
4127	3195	46110
4127	10230	46111
4127	444	46112
4127	9040	46113
4127	10096	46114
4127	9156	46115
4127	8333	46116
4127	9702	46117
4127	1043	46118
4127	8879	46119
4127	10231	46120
4128	444	46123
4128	8765	46124
4128	7720	46125
4128	2961	46126
4128	2058	46127
4128	9801	46128
4128	862	46129
4128	10233	46130
4128	6885	46131
4128	10234	46132
4128	10092	46133
4128	8032	46134
4128	6392	46135
4128	6799	46136
4128	8363	46137
4128	8361	46138
4128	10235	46139
4128	10236	46140
4128	9195	46141
4128	1477	46142
4128	1193	46143
4128	4492	46144
4128	1709	46145
4128	1713	46146
4128	9870	46147
4128	3956	46148
4129	10036	46151
4129	2600	46152
4129	1082	46153
4129	444	46154
4129	431	46155
4129	10237	46156
4129	6211	46157
4129	8814	46158
4129	3816	46159
4129	5145	46160
4129	512	46161
4129	9666	46162
4129	3020	46163
4129	6270	46164
4129	9358	46165
4129	10238	46166
4129	4911	46167
4129	7760	46168
4129	2960	46169
4130	5036	46172
4130	444	46173
4130	21	46174
4130	6750	46175
4130	4249	46176
4131	179	46179
4131	1408	46180
4131	862	46181
4131	444	46182
4131	5531	46183
4131	1533	46184
4131	112	46185
4131	2091	46186
4131	5407	46187
4131	10239	46188
4131	8338	46189
4131	4889	46190
4131	6551	46191
4131	8763	46192
4131	7503	46193
4131	10240	46194
4132	1918	46197
4132	444	46198
4132	1748	46199
4132	4015	46200
4132	6208	46201
4132	2965	46202
4132	4148	46203
4132	2960	46204
4132	10242	46205
4132	2961	46206
4133	444	46209
4133	3328	46210
4133	7968	46211
4133	8446	46212
4133	10208	46213
4134	1896	46216
4134	444	46217
4134	2938	46218
4134	1701	46219
4134	5638	46220
4134	5715	46221
4134	863	46222
4134	6626	46223
4135	1018	46226
4135	1019	46227
4135	550	46228
4135	8035	46229
4135	444	46230
4135	2004	46231
4136	10245	46234
4136	126	46235
4136	4911	46236
4136	1567	46237
4136	444	46238
4136	1918	46239
4136	9877	46240
4136	5402	46241
4136	6629	46242
4136	10246	46243
4136	1870	46244
4136	7672	46245
4136	4787	46246
4136	1765	46247
4136	8648	46248
4136	296	46249
4136	10027	46250
4136	6626	46251
4136	10247	46252
4137	6085	46255
4137	8324	46256
4137	9602	46257
4137	8779	46258
4137	4882	46259
4137	9423	46260
4137	1309	46261
4137	227	46262
4137	4355	46263
4137	1791	46264
4137	6896	46265
4137	444	46266
4137	3654	46267
4137	3291	46268
4138	10248	46271
4138	444	46272
4138	4919	46273
4139	10249	46276
4139	444	46277
4139	10250	46278
4140	7542	46281
4140	444	46282
4140	5441	46283
4140	8786	46284
4140	5260	46285
4141	6291	46288
4141	1918	46289
4141	444	46290
4141	2055	46291
4141	8769	46292
4141	419	46293
4142	10252	46296
4142	444	46297
4142	6522	46298
4142	550	46299
4143	444	46302
4143	1896	46303
4143	1880	46304
4144	6393	46307
4144	4040	46308
4144	857	46309
4144	856	46310
4144	1206	46311
4145	444	46314
4145	1918	46315
4145	1453	46316
4145	3298	46317
4145	1024	46318
4145	8007	46319
4145	9040	46320
4146	1978	46323
4146	444	46324
4146	883	46325
4146	4166	46326
4147	444	46329
4147	4430	46330
4147	614	46331
4147	7680	46332
4148	444	46335
4148	10254	46336
4148	278	46337
4148	302	46338
4149	2752	46341
4149	9083	46342
4149	7068	46343
4149	1955	46344
4149	8989	46345
4149	1018	46346
4149	1638	46347
4149	5147	46348
4149	5148	46349
4149	1211	46350
4149	2298	46351
4149	444	46352
4149	2954	46353
4149	2844	46354
4149	4180	46355
4150	408	46358
4150	444	46359
4150	10255	46360
4150	4896	46361
4150	10256	46362
4150	9892	46363
4151	444	46366
4151	4788	46367
4151	7191	46368
4151	468	46369
4151	7553	46370
4152	2666	46373
4152	37	46374
4152	444	46375
4152	2052	46376
4152	9040	46377
4152	3149	46378
4152	1354	46379
4152	4049	46380
4152	8546	46381
4152	7164	46382
4152	6290	46383
4152	6141	46384
4152	7040	46385
4152	877	46386
4152	2044	46387
4152	2674	46388
4152	3357	46389
4152	7875	46390
4153	9847	46393
4153	10188	46394
4153	8471	46395
4153	444	46396
4153	10145	46397
4153	10257	46398
4153	5758	46399
4153	10215	46400
4153	5331	46401
4153	5035	46402
4153	3442	46403
4154	444	46406
4154	8184	46407
4154	10158	46408
4154	1880	46409
4154	1706	46410
4155	444	46413
4155	6290	46414
4155	10162	46415
4155	6556	46416
4155	10016	46417
4156	6116	46420
4156	99	46421
4156	444	46422
4157	578	46425
4157	2354	46426
4157	1081	46427
4157	9247	46428
4157	1558	46429
4157	10259	46430
4157	3161	46431
4157	5728	46432
4157	3191	46433
4157	9564	46434
4157	6559	46435
4157	10260	46436
4157	9453	46437
4157	10261	46438
4157	10262	46439
4157	4917	46440
4157	3202	46441
4157	10263	46442
4157	8626	46443
4157	10264	46444
4157	308	46445
4157	10265	46446
4157	3010	46447
4157	2219	46448
4157	2015	46449
4157	10266	46450
4157	3823	46451
4157	10017	46452
4157	7561	46453
4157	6942	46454
4157	444	46455
4157	10267	46456
4157	7060	46457
4157	9366	46458
4157	7898	46459
4157	6764	46460
4158	444	46463
4158	5752	46464
4158	2623	46465
4158	10259	46466
4158	4471	46467
4158	5728	46468
4159	14	46471
4159	6448	46472
4159	444	46473
4159	1934	46474
4159	1494	46475
4159	2154	46476
4159	2037	46477
4159	4116	46478
4159	1791	46479
4160	5012	46482
4160	1930	46483
4160	1396	46484
4160	7134	46485
4160	6534	46486
4160	2862	46487
4160	444	46488
4160	1606	46489
4161	444	46492
4161	10013	46493
4161	1896	46494
4161	10145	46495
4162	7712	46498
4162	6291	46499
4162	10268	46500
4162	7501	46501
4163	444	46504
4163	70	46505
4163	7943	46506
4163	1007	46507
4163	7299	46508
4163	4596	46509
4163	8471	46510
4163	6309	46511
4164	2485	46514
4164	3408	46515
4164	4635	46516
4164	7375	46517
4164	10123	46518
4164	444	46519
4165	444	46522
4165	10096	46523
4165	1554	46524
4166	444	46527
4166	4923	46528
4166	10271	46529
4166	10097	46530
4166	8644	46531
4166	6799	46532
4166	2485	46533
4166	301	46534
4166	6629	46535
4167	444	46538
4167	5498	46539
4167	6211	46540
4167	1918	46541
4167	6090	46542
4168	5525	46545
4168	2062	46546
4168	444	46547
4168	10272	46548
4168	610	46549
4169	444	46552
4169	6095	46553
4169	9630	46554
4170	7313	46557
4170	444	46558
4170	8144	46559
4170	1897	46560
4171	4243	46563
4171	4965	46564
4171	3929	46565
4171	10273	46566
4171	2060	46567
4172	3191	46570
4172	444	46571
4172	8397	46572
4173	10274	46575
4173	279	46576
4173	5481	46577
4173	6211	46578
4173	10096	46579
4173	287	46580
4173	7919	46581
4173	278	46582
4173	10017	46583
4173	10018	46584
4173	672	46585
4174	1974	46588
4174	2946	46589
4174	10275	46590
4174	366	46591
4174	2080	46592
4174	1218	46593
4174	177	46594
4174	22	46595
4174	1941	46596
4174	10276	46597
4174	444	46598
4174	306	46599
4174	2915	46600
4174	5265	46601
4174	2571	46602
4174	4799	46603
4174	5412	46604
4174	669	46605
4174	1054	46606
4174	375	46607
4174	376	46608
4174	909	46609
4174	2788	46610
4174	4024	46611
4174	1172	46612
4174	1061	46613
4174	2537	46614
4174	6676	46615
4174	925	46616
4174	928	46617
4174	929	46618
4174	934	46619
4174	930	46620
4174	927	46621
4174	1807	46622
4174	938	46623
4174	5409	46624
4174	942	46625
4174	944	46626
4174	122	46627
4174	939	46628
4174	2392	46629
4174	6679	46630
4174	414	46631
4174	1420	46632
4175	444	46635
4175	657	46636
4175	10278	46637
4176	7720	46640
4176	1967	46641
4176	5245	46642
4176	7244	46643
4176	3166	46644
4176	444	46645
4176	4731	46646
4176	9375	46647
4176	3361	46648
4177	444	46651
4177	6534	46652
4177	8032	46653
4177	6528	46654
4177	2967	46655
4177	9041	46656
4177	2966	46657
4178	4241	46660
4178	444	46661
4178	2961	46662
4178	3453	46663
4178	5322	46664
4179	3129	46667
4179	1324	46668
4179	452	46669
4179	444	46670
4180	444	46673
4180	6298	46674
4180	4490	46675
4180	1	46676
4181	8764	46679
4181	2791	46680
4181	4566	46681
4181	890	46682
4181	1880	46683
4181	444	46684
4181	3230	46685
4181	2615	46686
4181	10160	46687
4181	9052	46688
4181	2321	46689
4181	2245	46690
4181	8032	46691
4181	4112	46692
4182	444	46695
4182	9702	46696
4182	8909	46697
4182	1918	46698
4182	7350	46699
4182	9499	46700
4182	4603	46701
4182	302	46702
4183	1899	46705
4183	10090	46706
4183	444	46707
4183	2960	46708
4184	1936	46711
4184	10064	46712
